Textos_espanol;sdg;words
La política de equilibrio de poder ha dado forma a cómo los países, especialmente Estados Unidos y China, han respondido a la pandemia de covid-19. La forma en que la geopolítica ha influido en las respuestas a este brote no tiene precedentes, y el impacto también se ha sentido en el campo. del derecho internacional Este artículo analiza cómo aparecieron los cálculos geopolíticos en la salud global desde mediados del siglo XIX hasta el final de la Guerra Fría y por qué tales cálculos, durante este período, no cambiaron fundamentalmente la cooperación internacional en salud o el derecho internacional utilizado para abordar la salud. Los asombrosos cambios en la salud mundial y el derecho internacional sobre la salud que se desarrollaron durante la era posterior a la Guerra Fría ocurrieron en un contexto que no se caracterizó por maquinaciones geopolíticas. Sin embargo, la pandemia de covid-19 surgió después de que el equilibrio de poder había regresado a las relaciones internacionales, y las grandes potencias rivales han convertido esta pandemia en un campo de batalla en su competencia por el poder y yo nfluence © 2020;;['política', 'equilibrio', 'poder', 'haber', 'dar', 'forma', 'cómo', 'país', 'especialmente', 'unidos', 'china', 'haber', 'responder', 'pandemia', 'covid', 'diecinueve', 'forma', 'geopolítica', 'haber', 'influir', 'respuesta', 'brote', 'tener', 'precedente', 'impacto', 'haber', 'sentir', 'campo', 'derecho', 'internacional', 'artículo', 'analizar', 'cómo', 'aparecer', 'cálculo', 'geopolítico', 'salud', 'global', 'mediados', 'siglo', 'xix', 'final', 'guerra', 'fría', 'tal', 'cálculo', 'período', 'cambiar', 'fundamentalmente', 'cooperación', 'internacional', 'salud', 'derecho', 'internacional', 'utilizado', 'abordar', 'salud', 'asombroso', 'cambio', 'salud', 'mundial', 'derecho', 'internacional', 'salud', 'desarrollar', 'posterior', 'guerra', 'fría', 'ocurrir', 'contexto', 'caracterizar', 'maquinación', 'geopolítico', 'embargo', 'pandemia', 'covid', 'diecinueve', 'surgir', 'después', 'equilibrio', 'poder', 'haber', 'regresar', 'relación', 'internacional', 'grande', 'potencia', 'rival', 'haber', 'convertir', 'pandemia', 'campo', 'batalla', 'competencia', 'poder', 'nfloncer', 'dos mil veinte']
La implementación de la Convención de las Naciones Unidas sobre los Derechos del Niño (CDN) depende de la recopilación adecuada de datos para aclarar la responsabilidad de los actores y el impacto de esto en los niños. A pesar de la ratificación generalizada y la legislación revisada, la mayoría de los Estados Partes no han implementado adecuadamente la CDN. La evidencia demuestra que los indicadores pueden ayudar a implementar y monitorear los derechos humanos. Presentamos una cuenta de una década de trabajo realizado bajo los auspicios del Comité de los Derechos del Niño de la ONU, hacia el desarrollo de conjuntos de indicadores que mapean el grado de implementación de los derechos. El trabajo comenzó con los derechos de los niños pequeños, descritos en el Comentario General No. 7 del Comité. Culminará en una plataforma de monitoreo integral, llamada GlobalChild, para mejorar la rendición de cuentas de los Estados Partes a los niños al señalar aspectos cruciales del proceso de cumplimiento. con la CDN de la que son responsables el Estado Parte y su administración.;;['implementación', 'convención', 'naciones', 'unidas', 'derechos', 'niño', 'cdn', 'depender', 'recopilación', 'adecuado', 'dato', 'aclarar', 'responsabilidad', 'actor', 'impacto', 'niño', 'pesar', 'ratificación', 'generalizado', 'legislación', 'revisado', 'mayoría', 'partes', 'haber', 'implementar', 'adecuadamente', 'cdn', 'evidencia', 'demostrar', 'indicador', 'poder', 'ayudar', 'implementar', 'monitorear', 'derecho', 'humanos', 'presentar', 'cuenta', 'década', 'trabajo', 'realizado', 'bajo', 'auspicio', 'comité', 'derechos', 'niño', 'onu', 'hacia', 'desarrollo', 'conjunto', 'indicador', 'mapear', 'grado', 'implementación', 'derecho', 'trabajo', 'comenzar', 'derecho', 'niño', 'pequeño', 'descrito', 'comentario', 'general', 'siete', 'comité', 'culminar', 'plataforma', 'monitoreo', 'integral', 'llamado', 'globalchild', 'mejorar', 'rendición', 'cuenta', 'partes', 'niño', 'señalar', 'aspecto', 'crucial', 'proceso', 'cumplimiento', 'cdn', 'ser', 'responsable', 'parte', 'administración']
Se debe evaluar el potencial existente de respuesta de demanda de bajo costo para grandes usuarios que manejan fábricas o instalaciones industriales intensivas en capital y el ritmo de desarrollo de las redes inteligentes sigue siendo incierto. Las grandes áreas de balance y la diversidad geográfica de los recursos eólicos pueden ayudar a optimizar los costos de balance. Mejorar el diseño de los mercados eléctricos es otra palanca importante para controlar estos costos. En varios mercados de EE. UU. y en Australia, los mercados de energía por debajo de la hora están integrados y optimizados conjuntamente con los mercados de servicios auxiliares.;;['deber', 'evaluar', 'potencial', 'existente', 'respuesta', 'demanda', 'bajo', 'costo', 'grande', 'usuario', 'manejar', 'fábrica', 'instalación', 'industrial', 'intensivo', 'capital', 'ritmo', 'desarrollo', 'red', 'inteligente', 'seguir', 'ser', 'incierto', 'grande', 'área', 'balance', 'diversidad', 'geográfico', 'recurso', 'eólico', 'poder', 'ayudar', 'optimizar', 'costo', 'balance', 'mejorar', 'diseño', 'mercado', 'eléctrico', 'ser', 'palanca', 'importante', 'controlar', 'costo', 'varios', 'mercado', 'ee', 'uu', 'australia', 'mercado', 'energía', 'debajo', 'hora', 'integrado', 'optimizado', 'conjuntamente', 'mercado', 'servicio', 'auxiliar']
Una misión diplomática en el extranjero puede ayudar a una persona a escapar (temporalmente) de la jurisdicción de un Estado anfitrión dentro del territorio de este último, especialmente cuando esta persona tiene un temor fundado de violación de sus derechos fundamentales. En tales casos, los Estados miembros de la UE han abierto ocasionalmente las puertas de sus sedes diplomáticas por razones humanitarias urgentes. Este documento de trabajo investiga qué marco legal se aplicaría si una de las Delegaciones de la red diplomática mundial de la Unión Europea ofreciera refugio. Explora si la UE, como actor en el derecho internacional y fundada en los valores de respeto por la dignidad humana y los derechos humanos, puede estar legalmente obligada a defender un principio extraterritorial de no devolución en un contexto diplomático. Finalmente, el artículo estudia temas delicados como la oferta de protección a través de medios diplomáticos, los modos de cooperación establecidos con los Estados miembros de la UE y la tramitación de casos individuales.;;['misión', 'diplomático', 'extranjero', 'poder', 'ayudar', 'persona', 'escapar', 'temporalmente', 'jurisdicción', 'anfitrión', 'dentro', 'territorio', 'último', 'especialmente', 'persona', 'tener', 'temor', 'fundado', 'violación', 'derecho', 'fundamental', 'tal', 'caso', 'miembro', 'ue', 'haber', 'abrir', 'ocasionalmente', 'puerta', 'sede', 'diplomático', 'razón', 'humanitario', 'urgente', 'documento', 'trabajo', 'investigar', 'marco', 'legal', 'aplicar', 'si', 'delegaciones', 'red', 'diplomático', 'mundial', 'unión', 'europea', 'ofrecer', 'refugio', 'explorar', 'si', 'ue', 'actor', 'derecho', 'internacional', 'fundado', 'valor', 'respeto', 'dignidad', 'humano', 'derecho', 'humanos', 'poder', 'legalmente', 'obligado', 'defender', 'principio', 'extraterritorial', 'devolución', 'contexto', 'diplomático', 'finalmente', 'artículo', 'estudiar', 'tema', 'delicado', 'oferta', 'protección', 'través', 'medio', 'diplomático', 'modos', 'cooperación', 'establecido', 'miembro', 'ue', 'tramitación', 'caso', 'individual']
La cuarta república de Nigeria, que comenzó en 1999, se inició en medio de grandes esperanzas y expectativas, con una gran parte de la población creyendo que anunciaría el amanecer del buen gobierno en el país. Sin embargo, 16 años después, los líderes políticos de la nación no han mostrado evidencias claras de buen gobierno. A pesar de un cambio de gobierno en 2015, los indicadores de buen gobierno siguen siendo esquivos. En Nigeria, la buena gobernanza se ha visto repetidamente amenazada por la falta de respeto por el estado de derecho, el incumplimiento de las sentencias judiciales y los nombramientos políticos incompetentes cuyas únicas acciones son acusar al gobierno anterior. Este estudio examina la crisis de gobernabilidad inherente en Nigeria y supone que la corrupción y la colocación de los intereses de los líderes políticos sobre los de la nación socavan la buena gobernabilidad en Nigeria.;;['cuarto', 'república', 'nigeria', 'comenzar', 'mil novecientos noventa y nueve', 'iniciar', 'medio', 'grande', 'esperanza', 'expectativa', 'gran', 'parte', 'población', 'creer', 'anunciar', 'amanecer', 'buen', 'gobierno', 'país', 'embargo', 'dieciséis', 'año', 'después', 'líder', 'político', 'nación', 'haber', 'mostrar', 'evidencia', 'claro', 'buen', 'gobierno', 'pesar', 'cambio', 'gobierno', 'dos mil quince', 'indicador', 'buen', 'gobierno', 'seguir', 'ser', 'esquivo', 'nigeria', 'buen', 'gobernanza', 'haber', 'ver', 'repetidamente', 'amenazado', 'falta', 'respeto', 'derecho', 'incumplimiento', 'sentencia', 'judicial', 'nombramiento', 'político', 'incompetente', 'cuyo', 'único', 'acción', 'ser', 'acusar', 'gobierno', 'anterior', 'estudio', 'examinar', 'crisis', 'gobernabilidad', 'inherente', 'nigeria', 'suponer', 'corrupción', 'colocación', 'interés', 'líder', 'político', 'nación', 'socaver', 'buen', 'gobernabilidad', 'nigeria']
Por el contrario, el carbón ha desempeñado un papel relativamente limitado en la combinación de generación de electricidad de los PMA, aunque su peso puede aumentar un poco a medida que se ponen en marcha las inversiones planificadas recientemente en nuevas plantas a base de carbón. Sin embargo, como se analiza en la siguiente subsección, hay evidencia de una aceleración del despliegue de energías renovables no hidroeléctricas en los PMA desde 2014, y las plantas a escala de servicios públicos actualmente en construcción aumentarán su peso en el futuro cercano. En la 22.ª Conferencia de las Partes de la Convención Marco de las Naciones Unidas sobre el Cambio Climático (CMNUCC) (COP22), el Foro de Vulnerabilidad Climática (que incluye a 24 PMA5) se comprometió a lograr el 100 % de energía renovable para 2050. Por lo tanto, la mitad de los 47 PMA — incluidos los PMA insulares que dependen de la generación de combustibles fósiles, así como otros con una mayor proporción de energía renovable — considerar la transición a un sector energético con bajas emisiones de carbono como un objetivo estratégico a largo plazo. Otros PMA, como la República Democrática Popular Lao, Mozambique y Uganda, también están experimentando con el despliegue de diversas tecnologías de generación basadas en energías renovables.;;['contrario', 'carbón', 'haber', 'desempeñar', 'papel', 'relativamente', 'limitado', 'combinación', 'generación', 'electricidad', 'pma', 'aunque', 'peso', 'poder', 'aumentar', 'medida', 'poner', 'marcha', 'inversión', 'planificado', 'recientemente', 'nuevo', 'planta', 'base', 'carbón', 'embargo', 'analizar', 'siguiente', 'subsección', 'haber', 'evidencia', 'aceleración', 'despliegue', 'energía', 'renovable', 'hidroeléctrico', 'pma', 'dos mil catorce', 'planta', 'escala', 'servicio', 'público', 'actualmente', 'construcción', 'aumentar', 'peso', 'futuro', 'cercano', 'veintidós', '', 'conferencia', 'partes', 'convención', 'marco', 'naciones', 'unidas', 'cambio', 'climático', 'cmnucc', 'cop22', 'foro', 'vulnerabilidad', 'climática', 'incluir', 'veinticuatro', 'pma5', 'comprometer', 'lograr', 'cien', 'energía', 'renovable', 'dos mil cincuenta', 'mitad', 'cuarenta y siete', 'pma', 'incluido', 'pma', 'insular', 'depender', 'generación', 'combustible', 'fósil', 'así', 'mayor', 'proporción', 'energía', 'renovable', 'considerar', 'transición', 'sector', 'energético', 'bajo', 'emisión', 'carbono', 'objetivo', 'estratégico', 'largo', 'plazo', 'pma', 'república', 'democrática', 'popular', 'lao', 'mozambique', 'uganda', 'experimentar', 'despliegue', 'diverso', 'tecnología', 'generación', 'basado', 'energía', 'renovable']
Es un estudio prospectivo, basado en el costo esperado de poner en marcha estas plantas en 2020. (Por ejemplo, a pesar de las disminuciones significativas en los costos de los módulos fotovoltaicos solares en los últimos años, los precios de las instalaciones fotovoltaicas completas varían significativamente entre países para tipos de sistemas similares. Aunque no es un estudio de costos per se, el MTRMR trata de identificar los mercados más dinámicos para el despliegue de energía solar fotovoltaica a mediano plazo y enfoca los esfuerzos de evaluación de costos en estas áreas (IEA, 2014).;;['ser', 'estudio', 'prospectivo', 'basado', 'costo', 'esperado', 'poner', 'marcha', 'planta', 'dos mil veinte', 'ejemplo', 'pesar', 'disminución', 'significativo', 'costo', 'módulo', 'fotovoltaico', 'solar', 'último', 'año', 'precio', 'instalación', 'fotovoltaico', 'completo', 'variar', 'significativamente', 'país', 'tipo', 'sistema', 'similar', 'aunque', 'ser', 'estudio', 'costo', 'per', 'mtrmr', 'tratar', 'identificar', 'mercado', 'dinámico', 'despliegue', 'energía', 'solar', 'fotovoltaico', 'mediano', 'plazo', 'enfocar', 'esfuerzo', 'evaluación', 'costo', 'área', 'iea', 'dos mil catorce']
A pesar de estudios previos sobre historia familiar y demografía mediante el análisis de genealogías de clanes en países de Asia oriental, sigue siendo fundamental determinar los criterios de probable inclusión en la genealogía. Para establecer los determinantes de un registro genealógico, este artículo aborda las características sustanciales de la genealogía más antigua existente en Corea, es decir, la del clan Andong Kwon, publicada en 1476. Para determinar el criterio más importante para la inclusión en el registro genealógico, el autor compara principalmente los impactos de las líneas de linaje, el orden de nacimiento de los hermanos y el título ocupacional en esta genealogía. El autor encuentra que las líneas de linaje y el orden de nacimiento de los hermanos no tuvieron una influencia significativa en el registro genealógico, mientras que el título ocupacional como indicador del estatus social afectó el registro genealógico mucho más que las otras variables.;;['pesar', 'estudio', 'previo', 'historia', 'familiar', 'demografía', 'mediante', 'análisis', 'genealogía', 'clan', 'país', 'asia', 'oriental', 'seguir', 'ser', 'fundamental', 'determinar', 'criterio', 'probable', 'inclusión', 'genealogía', 'establecer', 'determinante', 'registro', 'genealógico', 'artículo', 'abordar', 'característica', 'sustancial', 'genealogía', 'antiguo', 'existente', 'corea', 'decir', 'clan', 'andong', 'kwon', 'publicado', 'mil cuatrocientos setenta y seis', 'determinar', 'criterio', 'importante', 'inclusión', 'registro', 'genealógico', 'autor', 'compar', 'principalmente', 'impacto', 'línea', 'linaje', 'orden', 'nacimiento', 'hermano', 'título', 'ocupacional', 'genealogía', 'autor', 'encontrar', 'línea', 'linaje', 'orden', 'nacimiento', 'hermano', 'tener', 'influencia', 'significativo', 'registro', 'genealógico', 'mientras', 'título', 'ocupacional', 'indicador', 'estatus', 'social', 'afectar', 'registro', 'genealógico', 'variable']
Las interacciones entre la red y las centrales nucleares se discutirán con mayor detalle en la siguiente sección. Debido a sus grandes turbogeneradores, con una inercia sustancial, las plantas de energía nuclear aumentan significativamente la inercia general del sistema eléctrico, lo que brinda cierto seguro contra perturbaciones repentinas.16 Un sistema eléctrico con mayor inercia experimentará un cambio más lento en la frecuencia para un desajuste dado en la demanda y la oferta de electricidad. Con su alta inercia, gran potencia reactiva y estabilidad dinámica, las centrales nucleares contribuyen significativamente a la estabilidad de la red en cuanto a frecuencia, tensión y ángulo.;;['interacción', 'red', 'central', 'nuclear', 'discutir', 'mayor', 'detalle', 'siguiente', 'sección', 'debido', 'grande', 'turbogenerador', 'inercia', 'sustancial', 'planta', 'energía', 'nuclear', 'aumentar', 'significativamente', 'inercia', 'general', 'sistema', 'eléctrico', 'brindar', 'cierto', 'seguro', 'perturbación', 'repentino', 'dieciséis', 'sistema', 'eléctrico', 'mayor', 'inercia', 'experimentar', 'cambio', 'lento', 'frecuencia', 'desajuste', 'dado', 'demanda', 'oferta', 'electricidad', 'alto', 'inercia', 'gran', 'potencia', 'reactivo', 'estabilidad', 'dinámico', 'central', 'nuclear', 'contribuir', 'significativamente', 'estabilidad', 'red', 'cuanto', 'frecuencia', 'tensión', 'ángulo']
La Convención de las Naciones Unidas sobre los Derechos del Niño proporciona un marco para mejorar la vida de los niños en todo el mundo. Abarca tanto la práctica de la salud infantil individual como la salud pública y proporciona un enfoque único y centrado en el niño para los problemas pediátricos. La Convención se aplica a la mayoría de los problemas de salud infantil y los artículos se agrupan en protección, provisión y participación. Ejemplos del primero son el derecho a la protección contra el abuso, la explotación económica y las drogas ilícitas. Examinamos un problema particular en cada una de estas categorías, específicamente el trabajo infantil, los servicios para niños con discapacidad y la violencia contra los niños. Se discute el papel del pediatra en la aplicación de un enfoque de derechos del niño. Los derechos de los niños se están aceptando cada vez más en todo el mundo, pero todavía hay mucha más retórica pagada por su valor que una aplicación genuina. Los pediatras pueden marcar la diferencia en la situación de los niños en todo el mundo adoptando un enfoque basado en los derechos.;;['convención', 'naciones', 'unidas', 'derechos', 'niño', 'proporcionar', 'marco', 'mejorar', 'vida', 'niño', 'mundo', 'abarcar', 'práctica', 'salud', 'infantil', 'individual', 'salud', 'público', 'proporcionar', 'enfoque', 'único', 'centrado', 'niño', 'problema', 'pediátrico', 'convención', 'aplicar', 'mayoría', 'problema', 'salud', 'infantil', 'artículo', 'agrupar', 'protección', 'provisión', 'participación', 'ejemplo', 'primero', 'ser', 'derecho', 'protección', 'abuso', 'explotación', 'económico', 'droga', 'ilícito', 'examinar', 'problema', 'particular', 'cada', 'categoría', 'específicamente', 'trabajo', 'infantil', 'servicio', 'niño', 'discapacidad', 'violencia', 'niño', 'discutir', 'papel', 'pediatra', 'aplicación', 'enfoque', 'derecho', 'niño', 'derecho', 'niño', 'aceptar', 'cada', 'vez', 'mundo', 'todavía', 'haber', 'retórica', 'pagar', 'valor', 'aplicación', 'genuino', 'pediatra', 'poder', 'marcar la', 'diferencia', 'situación', 'niño', 'mundo', 'adoptar', 'enfoque', 'basado', 'derecho']
¿Cómo afecta el proceso legal transnacional, basado en el derecho internacional de los derechos humanos, al derecho constitucional interno? Este capítulo analiza cómo interactúan los regímenes constitucionales internos con el Sistema Interamericano de Derechos Humanos. Argumenta que las transformaciones estructurales en el derecho internacional junto con una interacción legal más amplia han permitido que nuevos actores se comporten como actores constitucionales que articulan reclamos políticos en el lenguaje de los derechos fundamentales. Este proceso inaugura posibilidades de reformar el derecho constitucional, permitiendo a los actores de la sociedad civil eludir los obstáculos institucionales nacionales para la aplicación de los derechos humanos. El desarrollo paralelo del Sistema Interamericano de Derechos Humanos como un régimen independiente con una pluralidad de respuestas internas a su crecimiento normativo conduce a un camino único de desarrollo, agregando un interesante conjunto de modelos de gobernanza transversal de derechos humanos al campo más amplio de â 'gobernanza global'.;;['cómo', 'afectar', 'proceso', 'legal', 'transnacional', 'basado', 'derecho', 'internacional', 'derecho', 'humanos', 'derecho', 'constitucional', 'interno', 'capítulo', 'analizar', 'cómo', 'interactuar', 'régimen', 'constitucional', 'interno', 'sistema', 'interamericano', 'derechos', 'humanos', 'argumentar', 'transformación', 'estructural', 'derecho', 'internacional', 'junto', 'interacción', 'legal', 'amplio', 'haber', 'permitir', 'nuevo', 'actor', 'comportar', 'actor', 'constitucional', 'articular', 'reclamo', 'político', 'lenguaje', 'derecho', 'fundamental', 'proceso', 'inaugurar', 'posibilidad', 'reformar', 'derecho', 'constitucional', 'permitir', 'actor', 'sociedad', 'civil', 'eludir', 'obstáculo', 'institucional', 'nacional', 'aplicación', 'derecho', 'humanos', 'desarrollo', 'paralelo', 'sistema', 'interamericano', 'derechos', 'humanos', 'régimen', 'independiente', 'pluralidad', 'respuesta', 'interno', 'crecimiento', 'normativo', 'conducir', 'camino', 'único', 'desarrollo', 'agregar', 'interesante', 'conjunto', 'modelo', 'gobernanza', 'transversal', 'derecho', 'humanos', 'campo', 'amplio', 'gobernanza', 'globa', 'l']
Este artículo estudia las formas de tutela judicial de las condiciones ambientales de vida a través del derecho humano a la vivienda, en intenso diálogo con la jurisprudencia del Tribunal Europeo de Derechos Humanos, especialmente al considerar la ausencia de una norma expresa que asegure la tutela del derecho a la vivienda. medio ambiente en el Convenio Europeo de Derechos Humanos y Libertades Fundamentales. Al mismo tiempo, se evidencia el papel fundamental de la Corte Europea para la evolución de la materia, considerando que, a través de su esfuerzo jurisprudencial, se esfuerza por garantizar tal derecho aunque sea indirectamente. La metodología utilizada será inductiva, con un análisis de jurisprudencia del Tribunal Europeo. Se concluyen dos caminos posibles de evolución jurisprudencial: el primero es la ampliación de las formas de degradación ambiental consideradas relevantes a efectos de la tutela judicial, el segundo parte de una nueva perspectiva sobre la opción de reubicación de las víctimas.;;['artículo', 'estudiar', 'forma', 'tutela', 'judicial', 'condición', 'ambiental', 'vida', 'través', 'derecho', 'humano', 'vivienda', 'intenso', 'diálogo', 'jurisprudencia', 'tribunal', 'europeo', 'derechos', 'humanos', 'especialmente', 'considerar', 'ausencia', 'norma', 'expresar', 'asegurar', 'tutela', 'derecho', 'vivienda', 'medio', 'ambiente', 'convenio', 'europeo', 'derechos', 'humanos', 'libertades', 'fundamentales', 'mismo', 'tiempo', 'evidenciar', 'papel', 'fundamental', 'corte', 'europea', 'evolución', 'materia', 'considerar', 'través', 'esfuerzo', 'jurisprudencial', 'esforzar', 'garantizar', 'tal', 'derecho', 'aunque', 'ser', 'indirectamente', 'metodología', 'utilizado', 'ser', 'inductivo', 'análisis', 'jurisprudencia', 'tribunal', 'europeo', 'concluir', 'dos', 'camino', 'posible', 'evolución', 'jurisprudencial', 'primero', 'ser', 'ampliación', 'forma', 'degradación', 'ambiental', 'considerar', 'relevante', 'efecto', 'tutela', 'judicial', 'segundo', 'parte', 'nuevo', 'perspectiva', 'opción', 'reubicación', 'víctima']
Igualmente, el portafolio apropiado de tecnologías energéticas depende de las condiciones iniciales propias de cada país, incluyendo el potencial técnico y económico para la generación de electricidad y su ubicación en relación con los consumidores, así como el sistema de distribución existente. Sin embargo, la transmisión y distribución (T&D) a menudo se ha descuidado tanto en el discurso político como en el aspecto financiero (Hogarth y Granoff, 2015). A pesar de los avances recientes, la densidad de las líneas de transmisión sigue siendo extremadamente baja según los estándares internacionales, y las redes locales siguen estando mal interconectadas a nivel internacional (y, a veces, incluso a nivel nacional).;;['igualmente', 'portafolio', 'apropiado', 'tecnología', 'energético', 'depender', 'condición', 'inicial', 'propio', 'cada', 'país', 'incluir', 'potencial', 'técnico', 'económico', 'generación', 'electricidad', 'ubicación', 'relación', 'consumidor', 'así', 'sistema', 'distribución', 'existente', 'embargo', 'transmisión', 'distribución', 't', 'd', 'menudo', 'haber', 'descuidado', 'discurso', 'político', 'aspecto', 'financiero', 'hogarth', 'granoff', 'dos mil quince', 'pesar', 'avance', 'reciente', 'densidad', 'línea', 'transmisión', 'seguir', 'ser', 'extremadamente', 'bajo', 'según', 'estándar', 'internacional', 'red', 'local', 'seguir', 'mal', 'interconectado', 'nivel', 'internacional', 'vez', 'incluso', 'nivel', 'nacional']
Las proyecciones de LCOE no tienen en cuenta el valor de la generación de electricidad, que se tiene en cuenta en la optimización del modelo a continuación. Al considerar el valor de la generación de electricidad en el mercado de la energía, la priorización entre tecnologías puede cambiar fácilmente, particularmente a más largo plazo a medida que aumenta la participación de las energías renovables y los efectos canibalizadores en el mercado de la energía se vuelven más dominantes. Cabe destacar que las proyecciones tecnológicas están sujetas a una incertidumbre considerable.;;['proyección', 'lcoe', 'tener', 'cuenta', 'valor', 'generación', 'electricidad', 'tener', 'cuenta', 'optimización', 'modelo', 'continuación', 'considerar', 'valor', 'generación', 'electricidad', 'mercado', 'energía', 'priorización', 'tecnología', 'poder', 'cambiar', 'fácilmente', 'particularmente', 'largo', 'plazo', 'medida', 'aumentar', 'participación', 'energía', 'renovable', 'efecto', 'canibalizador', 'mercado', 'energía', 'volver', 'dominante', 'caber', 'destacar', 'proyección', 'tecnológico', 'sujeto', 'incertidumbre', 'considerable']
Por lo tanto, la consideración de la calidad del agua en los planes hidrológicos está un ciclo por delante de las inundaciones. Evidentemente, sería más eficaz si ambos se consideraran juntos y, en el futuro, para promover la gestión integrada del agua, la Directiva de Inundaciones prevé una estrecha coordinación con la DMA, incluso, cuando sea posible, desarrollando planes de gestión combinados. Además del estado, la calidad del agua depende en gran medida del régimen de Row, y los posibles cambios en la calidad del agua resultantes de las alteraciones hidromorfológicas no siempre se comprenden bien.;;['consideración', 'calidad', 'agua', 'plan', 'hidrológico', 'ciclo', 'delante', 'inundación', 'evidentemente', 'ser', 'eficaz', 'si', 'ambos', 'considerar', 'junto', 'futuro', 'promover', 'gestión', 'integrado', 'agua', 'directiva', 'inundaciones', 'prever', 'estrecho', 'coordinación', 'dma', 'incluso', 'ser', 'posible', 'desarrollar', 'plan', 'gestión', 'combinado', 'además', 'calidad', 'agua', 'depender', 'gran', 'medida', 'régimen', 'row', 'posible', 'cambio', 'calidad', 'agua', 'resultante', 'alteración', 'hidromorfológico', 'siempre', 'comprender', 'bie', 'n']
Este artículo investiga cómo la eficiencia del entorno empresarial y la corrupción (pagos informales y captura del Estado) afectan el desempeño microeconómico de las empresas. La novedad del estudio es observar la interacción de estos efectos con la propiedad de la empresa. Utilizamos microdatos a nivel de empresa recopilados por la Encuesta de rendimiento empresarial y entorno empresarial (BEEPS) para 27 países en transición para 2002-09. Entre otros datos, BEEPS recopila información sobre diferentes formas de corrupción a nivel de empresa y propiedad de la empresa. Encontramos el resultado un tanto sorprendente de que las empresas privadas (nacionales y de propiedad extranjera) están más involucradas tanto en los pagos informales como en la captura del Estado. Nuestros resultados también revelan que es probable que las empresas de propiedad extranjera que participan en pagos informales se beneficien de estas prácticas corruptas. Por otro lado, es más probable que las empresas estatales experimenten los efectos negativos de la participación en la corrupción sobre el crecimiento de la productividad. Después de 2004 disminuye la implicación de las empresas en prácticas corruptas...;;['artículo', 'investigar', 'cómo', 'eficiencia', 'entorno', 'empresarial', 'corrupción', 'pago', 'informal', 'captura', 'afectar', 'desempeño', 'microeconómico', 'empresa', 'novedad', 'estudio', 'ser', 'observar', 'interacción', 'efecto', 'propiedad', 'empresa', 'utilizar', 'microdato', 'nivel', 'empresa', 'recopilado', 'encuesta', 'rendimiento', 'empresarial', 'entorno', 'empresarial', 'beeps', 'veintisiete', 'país', 'transición', 'dos mil dos', 'nueve', 'dato', 'beeps', 'recopilar', 'información', 'diferente', 'forma', 'corrupción', 'nivel', 'empresa', 'propiedad', 'empresa', 'encontrar', 'resultado', 'sorprendente', 'empresa', 'privado', 'nacional', 'propiedad', 'extranjero', 'involucrado', 'pago', 'informal', 'captura', 'resultado', 'revelar', 'ser', 'probable', 'empresa', 'propiedad', 'extranjero', 'participar', 'pago', 'informal', 'beneficiar', 'práctica', 'corrupto', 'lado', 'ser', 'probable', 'empresa', 'estatal', 'experimentar', 'efecto', 'negativo', 'participación', 'corrupción', 'crecimiento', 'productividad', 'después', 'dos mil cuatro', 'disminuir', 'implicación', 'empresa', 'práctica', 'corrupto']
Este estudio se centra en el problema de la medida en que los derechos humanos y la islamicidad (normas de la ley islámica) se acomodan dentro de la ley antiterrorista de Indonesia (Ley No. 5 de 2018). El estudio utiliza un enfoque cualitativo con un estudio documental en la recolección de datos. El resultado muestra que la Ley N° 5 de 2018 ha amenazado los derechos humanos en algunos temas. Esto está indicado por ciertos asuntos, incluidos el arresto, la detención, la pena capital, la interceptación y la revocación de la ciudadanía. Mientras tanto, la islamicidad de la Ley N° 5 de 2018 está abierta a interpretación y reinterpretación. El estudio de la medición de los derechos humanos y la islamicidad de la Ley No. 5 de 2018 tiene una contribución significativa a la implementación sustantiva de la ley penal islámica en el contexto de Indonesia, así como a la modernidad, que también significa la implementación de la ley islámica y los derechos humanos. En seguida .;;['estudio', 'centrar', 'problema', 'medida', 'derecho', 'humanos', 'islamicidad', 'norma', 'ley', 'islámico', 'acomodar', 'dentro', 'ley', 'antiterrorista', 'indonesia', 'ley', 'cinco', 'dos mil dieciocho', 'estudio', 'utilizar', 'enfoque', 'cualitativo', 'estudio', 'documental', 'recolección', 'dato', 'resultado', 'mostrar', 'ley', 'n', 'cinco', 'dos mil dieciocho', 'haber', 'amenazar', 'derecho', 'humanos', 'alguno', 'tema', 'indicado', 'cierto', 'asunto', 'incluido', 'arresto', 'detención', 'pena', 'capital', 'interceptación', 'revocación', 'ciudadanía', 'mientras', 'islamicidad', 'ley', 'n', 'cinco', 'dos mil dieciocho', 'abierto', 'interpretación', 'reinterpretación', 'estudio', 'medición', 'derecho', 'humanos', 'islamicidad', 'ley', 'cinco', 'dos mil dieciocho', 'tener', 'contribución', 'significativo', 'implementación', 'sustantivo', 'ley', 'penal', 'islámico', 'contexto', 'indonesia', 'así', 'modernidad', 'significar', 'implementación', 'ley', 'islámico', 'derecho', 'humanos', 'seguido']
